product_category_name,price,payment_sequential,payment_installments,bank_clients,month,year
bares_e_bebidas,121.1,1,2,Sergey,6,2019
cinema,77.59,1,6,Adel,1,2021
vestuario_e_acessorios,164.66,1,4,Elizabeth,7,2020
estacionamento,516.42,1,1,Abdul,8,2019
associacoes_clubes,228.94,1,1,Wendy,3,2020
combustível,20.0,1,1,Solomon,7,2018
combustível,196.14,1,1,Saroj,6,2019
dentista,50.44,1,1,Chantal,8,2020
restaurantes,199.79,1,1,Adel,10,2019
cursos_idiomas,196.18,1,1,Nikolay,4,2021
associacoes_clubes,65.17,1,1,Joao,10,2022
taxi_transporte_por_aplicativo,51.69,1,1,Jianming,4,2022
pet_shop,1.3,1,1,Shu,10,2015
combustível,215.14,1,3,Osman,7,2015
hospedagem,137.09,1,12,Dolores,2,2015
videogames,77.11,1,3,Roman,7,2019
outros_gastos_saude,161.12,1,1,Sergey,8,2019
entrega,134.38,1,5,Christina,1,2016
ingresso_entretenimento,122.55,1,1,Arthur,8,2018
farmacia,123.89,1,1,Mohamad,8,2017
mercadorias_em_geral,140.88,1,3,Cong,5,2018
lavanderia,110.87,1,1,Norma,8,2020
supermercado_mercearia,194.56,1,1,Anna,3,2017
taxi_transporte_por_aplicativo,39.09,1,1,Nina,6,2016
pet_shop,133.76,1,10,Mohamad,5,2019
ingresso_entretenimento,116.24,1,8,Kassa,2,2021
tv_internet,78.94,1,3,Amy,8,2022
passagem_aerea_taxas,76.95,1,1,Qinghua,2,2017
moveis_decoracao,232.39,1,1,Hossein,7,2016
outros_cursos,112.58,1,10,Mike,8,2021
artigos_esportivos,181.55,1,1,Zhihua,9,2016
restaurantes,127.06,1,1,Simone,3,2019
tv_internet,23.68,1,8,Pramila,6,2020
tv_internet,60.2,1,1,Miguel,8,2016
eletronicos,147.07,1,1,Farzana,2,2018
supermercado_mercearia,413.31,1,2,Jeff,3,2016
padaria,87.64,1,10,Mikhail,9,2019
mercadorias_em_geral,109.5,1,1,Pramila,5,2016
outros_esportes,130.0,1,1,Suresh,10,2016
associacoes_clubes,114.57,1,1,Linh,7,2021
mercadorias_em_geral,107.9,1,2,Zainab,4,2019
bares_e_bebidas,112.94,1,1,Kamal,12,2015
supermercado_mercearia,204.98,1,1,Nur,7,2021
loja_de_conveniencia,89.42,1,3,Paula,5,2021
estacionamento,157.22,1,1,Gregory,12,2018
outros_esportes,255.42,1,1,Paula,7,2019
videogames,52.68,1,1,Jeff,4,2022
loja_de_conveniencia,125.05,1,1,Shu,9,2017
ingresso_entretenimento,83.57,1,5,Qiang,4,2016
taxi_transporte_por_aplicativo,66.14,1,2,Kassa,11,2017
combustível,115.29,1,4,Dolores,11,2021
padaria,54.69,1,1,Zhigang,7,2016
padaria,172.68,1,1,Xiaomin,4,2019
outros_esportes,115.66,1,1,Sita,2,2017
pet_shop,194.98,1,1,Lal,3,2019
cafeteria,314.92,1,1,Jeff,7,2016
restaurantes,110.42,1,1,Radha,8,2019
loja_de_conveniencia,15.21,1,1,Luiz,6,2019
hospedagem,44.47,1,1,Richard,2,2015
hospedagem,104.86,1,3,Sergey,4,2018
salao_barbearia,48.3,1,4,Zainab,7,2018
brinquedos_artigos_infantis,77.77,1,1,Gregory,8,2016
spa_massagem,84.48,1,1,Kassa,8,2019
outros_cursos,107.78,1,10,Paula,12,2015
salao_barbearia,71.14,2,3,Ravi,7,2017
vestuario_e_acessorios,124.76,1,1,Haiying,6,2017
outros_cursos,198.94,1,8,Sumitra,12,2018
moveis_decoracao,49.42,1,1,Gang,7,2016
spa_massagem,87.9,1,1,Tun,6,2021
estacionamento,120.73,1,1,Suresh,5,2022
artigos_esportivos,84.79,1,1,Kim,10,2016
tv_internet,124.2,1,1,Virginia,8,2016
spa_massagem,226.88,1,10,Tania,10,2020
moveis_decoracao,195.46,1,1,Wendy,10,2021
academia,63.82,1,4,Ming,7,2020
veterinario,54.0,1,1,Jianmin,8,2016
restaurantes,9.2,1,4,Ida,8,2021
outros_gastos_saude,41.75,1,1,Mike,1,2019
artigos_esportivos,112.02,1,3,Saroj,1,2019
cursos_idiomas,192.89,1,1,Zhigang,8,2021
supermercado_mercearia,206.68,1,1,Nguyen,3,2021
taxi_transporte_por_aplicativo,60.95,1,1,Saroj,8,2018
outros_esportes,181.62,1,3,Zhihua,7,2016
dentista,33.77,1,1,Jianming,1,2021
medico,71.02,1,5,Shigeru,6,2022
eletronicos,139.01,1,1,Suresh,4,2016
veterinario,20.0,1,1,Saroj,9,2022
pet_shop,175.98,1,1,Yuhua,7,2021
artigos_esportivos,49.49,1,10,Luisa,9,2022
moveis_decoracao,168.8,1,1,Xiaomin,12,2020
combustível,60.26,29,1,Hossein,11,2021
videogames,84.57,1,7,Christina,2,2018
brinquedos_artigos_infantis,132.08,1,6,Sumitra,7,2019
passagem_aerea_taxas,167.29,1,1,Elizabeth,4,2016
cursos_idiomas,155.01,1,1,Luiz,4,2019
associacoes_clubes,33.54,1,1,Luisa,9,2017
hospedagem,143.26,1,3,Jianming,11,2019
salao_barbearia,33.39,1,1,Dolores,12,2021
associacoes_clubes,349.16,1,1,Monica,6,2020
bares_e_bebidas,163.89,4,18,Joseph,12,2017
outros_esportes,34.91,1,6,Sita,7,2018
brinquedos_artigos_infantis,358.5,1,2,Adel,1,2021
vestuario_e_acessorios,105.26,1,1,Jeff,5,2021
supermercado_mercearia,159.32,1,8,Sita,4,2015
academia,116.6,1,1,Petra,6,2021
livraira_papelaria,25.28,1,10,Kathy,7,2016
estacionamento,94.94,1,1,Tun,11,2016
taxi_transporte_por_aplicativo,1019.99,1,4,Cong,10,2020
taxi_transporte_por_aplicativo,87.38,1,3,Kamal,7,2020
assinatura_de_servicos,206.76,1,3,Elizabeth,11,2022
produtos_de_beleza,142.1,1,1,Yoko,9,2018
jardinagem,47.91,1,3,Sam,1,2020
combustível,85.81,1,3,Priyanka,4,2020
salao_barbearia,234.46,1,1,Zhigang,1,2019
bares_e_bebidas,80.56,1,5,Virginia,9,2022
outros_esportes,54.79,1,4,Sara,11,2016
passagem_aerea_taxas,323.36,1,4,Luz,10,2021
cafeteria,127.32,1,3,Norma,4,2016
artigos_esportivos,240.27,1,3,Wendy,9,2019
livraira_papelaria,1327.54,1,5,Adam,1,2021
bares_e_bebidas,43.13,1,5,Yusuf,6,2019
hospedagem,64.53,3,3,Shah,6,2015
passagem_aerea_taxas,212.59,1,8,Simone,11,2022
jardinagem,317.2,1,9,Juana,7,2016
academia,65.53,1,4,Zainab,7,2020
estacionamento,63.51,1,1,Shu,8,2022
dentista,81.78,1,1,Joseph,8,2019
outros_cursos,126.22,1,4,Herbert,6,2020
taxi_transporte_por_aplicativo,12.65,1,1,Norma,2,2020
eletronicos,1415.8,1,6,Amy,8,2018
cinema,99.7,1,1,Dolores,2,2015
taxi_transporte_por_aplicativo,1898.27,1,1,Monica,12,2016
cinema,179.35,1,2,Ming,4,2021
taxi_transporte_por_aplicativo,67.22,1,3,Tun,2,2015
videogames,253.06,1,7,Petra,3,2015
dentista,58.62,1,1,Karina,1,2016
lavanderia,62.39,1,1,Ravi,4,2016
veterinario,97.37,1,1,Lal,7,2021
passagem_aerea_taxas,29.77,1,1,Jeff,6,2015
spa_massagem,133.58,1,1,Kassa,7,2019
brinquedos_artigos_infantis,84.42,1,1,Saroj,11,2017
lavanderia,52.79,3,3,Pramila,5,2019
medico,23.87,2,1,Cong,6,2022
vestuario_e_acessorios,275.69,1,10,Xiaomin,8,2015
combustível,158.45,1,10,Jeff,12,2021
loja_de_conveniencia,40.99,1,9,Kamal,12,2017
produtos_de_beleza,41.0,1,6,Suresh,1,2017
outros_esportes,67.59,1,7,Yusuf,2,2017
livraira_papelaria,25.79,1,9,Ursula,2,2020
mercadorias_em_geral,150.2,1,1,Hossein,2,2022
assinatura_de_servicos,42.4,1,3,Dolores,4,2020
livraira_papelaria,39.6,1,4,Tun,7,2018
artigos_esportivos,124.04,1,6,Pramila,5,2018
produtos_de_beleza,70.03,1,1,Ramesh,6,2019
passagem_aerea_taxas,126.81,2,3,Osman,10,2020
livraira_papelaria,622.42,1,1,Norma,8,2016
loja_de_conveniencia,44.09,1,3,Hieu,1,2019
videogames,223.73,1,1,Heba,5,2021
artigos_esportivos,1411.62,1,1,Qinghua,5,2021
assinatura_de_servicos,83.75,1,10,Christina,2,2015
jardinagem,23.89,1,1,Zhihua,5,2015
ingresso_entretenimento,265.49,1,1,Anna,9,2018
ingresso_entretenimento,258.9,1,1,Cynthia,8,2018
jardinagem,74.05,1,2,Ida,12,2016
brinquedos_artigos_infantis,103.55,1,3,Dolores,5,2018
medico,184.56,1,2,Nina,2,2019
vestuario_e_acessorios,159.36,1,2,Luz,3,2020
passagem_aerea_taxas,35.0,1,7,Nur,9,2019
pet_shop,74.72,1,1,Mike,3,2021
pet_shop,32.85,1,4,Mikhail,5,2015
farmacia,88.08,1,1,Wendy,1,2015
estacionamento,44.53,1,1,Leila,9,2018
brinquedos_artigos_infantis,170.37,1,4,Mikhail,2,2016
veterinario,281.76,1,1,Usha,4,2016
moveis_decoracao,137.03,1,2,Chantal,5,2017
combustível,103.79,1,1,Saroj,8,2022
combustível,62.01,1,3,Paula,1,2016
veterinario,56.42,1,1,Cong,6,2015
outros_cursos,162.55,1,1,Luiz,12,2020
veterinario,106.97,1,1,Linh,9,2017
passagem_aerea_taxas,121.4,1,6,Zainab,11,2015
cinema,352.21,1,1,Kathy,12,2019
outros_esportes,2.31,1,1,Kim,1,2015
academia,78.88,1,2,Ramesh,4,2019
entrega,52.32,1,3,Cynthia,8,2015
outros_gastos_saude,122.06,1,1,Jianming,8,2015
restaurantes,163.81,1,1,Kassa,6,2018
salao_barbearia,54.0,1,8,Richard,3,2020
medico,26.24,1,5,Hieu,1,2015
entrega,60.0,1,4,Pramila,1,2018
ingresso_entretenimento,192.83,1,5,Gregory,7,2015
taxi_transporte_por_aplicativo,73.56,1,1,Nur,10,2016
medico,33.0,1,1,Karina,2,2020
salao_barbearia,284.13,1,1,Kassa,12,2018
cursos_idiomas,10.44,1,3,Jianming,5,2022
livraira_papelaria,90.88,1,1,Ursula,9,2016
associacoes_clubes,13.83,1,2,Jianming,8,2015
veterinario,32.38,1,3,Gopal,12,2017
combustível,138.28,1,1,Sergey,7,2016
videogames,58.62,1,1,Cong,5,2018
tv_internet,64.0,1,1,Norma,11,2019
hospedagem,24.57,7,5,Wenjie,2,2022
entrega,69.24,1,6,Claudio,4,2022
passagem_aerea_taxas,113.82,1,1,Radha,3,2016
outros_gastos_saude,803.24,1,1,Usha,3,2020
outros_gastos_saude,264.24,1,8,Christina,8,2021
cursos_idiomas,26.68,1,1,Gang,10,2019
passagem_aerea_taxas,231.62,1,1,Sergey,2,2017
hospedagem,121.71,1,1,Mohamad,7,2019
padaria,61.01,1,5,Yuhua,5,2015
brinquedos_artigos_infantis,856.86,1,1,Sergio,5,2016
associacoes_clubes,133.85,1,3,Joao,7,2020
mercadorias_em_geral,22.59,1,5,Qiang,11,2015
cinema,21.71,1,8,Petra,5,2018
eletronicos,219.21,1,2,Farzana,8,2015
videogames,8.8,1,1,Mariama,8,2019
estacionamento,370.02,1,1,Nur,7,2021
outros_gastos_saude,174.89,1,2,Priyanka,8,2019
tv_internet,51.79,1,2,Heba,12,2021
combustível,69.24,1,5,Claudio,12,2015
dentista,64.23,1,1,Cynthia,1,2016
farmacia,171.84,1,1,Yusuf,1,2022
bares_e_bebidas,20.96,1,7,Luisa,11,2020
cinema,50.24,1,6,Norma,11,2020
pet_shop,70.27,1,1,Shigeru,1,2017
cinema,67.5,1,2,Simone,8,2017
livraira_papelaria,146.33,1,7,Kim,10,2021
estacionamento,115.32,1,4,Gustavo,7,2016
artigos_esportivos,158.46,1,8,Nikolay,9,2017
videogames,1.05,1,1,Michael,5,2020
outros_gastos_saude,88.83,1,2,Petra,3,2020
eletronicos,67.82,1,10,Hossein,11,2016
spa_massagem,78.65,1,1,Roman,6,2017
pet_shop,25.0,1,1,Pramila,7,2020
associacoes_clubes,63.27,1,4,Virginia,8,2015
loja_de_conveniencia,109.5,1,4,Radha,3,2015
veterinario,152.27,1,1,Tun,2,2020
spa_massagem,441.04,1,1,Gustavo,8,2022
cursos_idiomas,147.15,1,7,Khalid,12,2022
taxi_transporte_por_aplicativo,116.96,1,1,Zainab,11,2017
farmacia,104.87,1,1,Qinghua,9,2018
estacionamento,85.34,1,5,Wendy,9,2016
mercadorias_em_geral,59.74,1,5,Gopal,1,2019
combustível,125.75,1,1,Jianmin,10,2020
eletronicos,133.07,1,1,Jianming,7,2018
salao_barbearia,91.53,2,1,Norma,1,2015
jardinagem,160.51,1,3,Osman,3,2016
estacionamento,139.09,1,1,Hossein,4,2020
veterinario,105.18,1,3,Sara,5,2021
hospedagem,57.83,1,1,Adel,11,2017
moveis_decoracao,194.31,1,8,Ursula,7,2015
farmacia,1537.04,1,2,Sara,3,2022
videogames,66.23,1,1,Monica,2,2022
hospedagem,30.95,1,1,Solomon,8,2019
outros_cursos,58.78,1,1,Arthur,5,2015
estacionamento,79.29,1,3,Mariama,5,2019
spa_massagem,145.56,4,3,Lal,1,2016
moveis_decoracao,187.89,1,3,Karina,5,2019
produtos_de_beleza,88.63,1,1,Norma,6,2015
passagem_aerea_taxas,29.1,1,1,Ming,3,2019
combustível,55.1,1,1,Ramesh,3,2022
outros_esportes,74.67,1,1,Zhigang,11,2018
cinema,158.21,1,1,Yusuf,6,2019
cinema,189.56,1,3,Sayed,8,2022
dentista,120.03,1,3,Nikolay,3,2022
taxi_transporte_por_aplicativo,39.56,1,1,Sam,11,2015
associacoes_clubes,29.13,1,1,Luz,6,2016
entrega,163.44,1,3,Adel,6,2016
entrega,94.31,1,1,Kim,12,2015
eletronicos,55.13,1,1,Mike,5,2021
hospedagem,74.06,1,4,Sumitra,9,2022
lavanderia,162.62,1,1,Jeff,1,2017
entrega,231.55,1,4,Usha,4,2016
brinquedos_artigos_infantis,126.26,1,5,Miguel,5,2022
cinema,93.58,2,1,Hossein,6,2021
bares_e_bebidas,207.97,2,1,Qiang,12,2018
lavanderia,448.91,1,2,Yusuf,10,2018
outros_gastos_saude,98.56,2,1,Zhigang,9,2018
entrega,183.97,1,1,Kathy,2,2016
medico,50.0,1,1,Dolores,10,2021
livraira_papelaria,39.09,1,2,Tania,12,2017
pet_shop,34.69,1,1,Jianming,4,2015
cafeteria,123.14,1,3,Priyanka,10,2018
moveis_decoracao,16.31,1,1,Juana,1,2017
dentista,34.09,1,1,Kathy,2,2016
cafeteria,42.06,1,2,Sam,10,2022
lavanderia,20.0,1,1,Yusuf,7,2019
combustível,128.06,1,1,Gustavo,12,2017
vestuario_e_acessorios,98.24,2,1,Jeff,4,2019
associacoes_clubes,183.13,1,1,Jeff,4,2019
videogames,33.17,1,10,Claudio,4,2019
brinquedos_artigos_infantis,2213.22,1,6,Joseph,12,2016
cursos_idiomas,27.48,2,1,Gang,2,2015
taxi_transporte_por_aplicativo,51.42,1,2,Hatice,6,2020
assinatura_de_servicos,86.15,1,1,Xiaomin,4,2022
combustível,398.62,1,1,Manfred,12,2020
lavanderia,88.08,2,2,Claudio,4,2020
entrega,100.77,1,4,Gregory,2,2017
dentista,175.64,1,1,Jianmin,2,2020
cursos_idiomas,74.81,1,6,Tania,9,2015
moveis_decoracao,122.87,1,3,Tun,12,2017
mercadorias_em_geral,11.0,1,8,Pramila,10,2019
veterinario,165.24,1,2,Nur,12,2021
spa_massagem,39.95,1,1,Kassa,5,2021
jardinagem,126.11,1,1,Miguel,3,2016
associacoes_clubes,166.82,1,7,Yoko,12,2018
outros_gastos_saude,93.01,1,1,Norma,9,2015
eletronicos,287.76,1,3,Elizabeth,2,2020
entrega,99.9,1,1,Jeff,7,2020
restaurantes,96.48,1,1,Karina,2,2021
spa_massagem,34.42,1,1,Dolores,8,2019
passagem_aerea_taxas,113.19,1,3,Jeff,4,2018
mercadorias_em_geral,129.95,1,6,Virginia,11,2022
bares_e_bebidas,321.58,1,4,Norma,7,2019
ingresso_entretenimento,70.77,1,1,Mariama,2,2022
jardinagem,92.34,1,1,Gopal,2,2016
salao_barbearia,101.77,1,2,Richard,11,2016
vestuario_e_acessorios,82.51,1,5,Gustavo,1,2020
tv_internet,35.34,1,4,Dolores,9,2019
brinquedos_artigos_infantis,2438.51,1,1,Ming,3,2017
pet_shop,37.19,1,1,Shah,8,2018
tv_internet,71.13,1,1,Norma,9,2017
entrega,174.86,1,3,Zhihua,12,2015
lavanderia,137.6,1,7,Solomon,8,2017
videogames,211.89,1,1,Kseniya,5,2020
restaurantes,124.28,1,1,Michael,11,2021
taxi_transporte_por_aplicativo,240.32,1,1,Gopal,2,2022
assinatura_de_servicos,57.68,1,4,Anna,9,2019
moveis_decoracao,144.03,1,1,Luz,3,2021
outros_esportes,566.63,1,1,Ursula,7,2021
artigos_esportivos,11.39,1,1,Manfred,5,2022
dentista,75.59,1,6,Miguel,7,2016
outros_esportes,262.13,1,1,Sayed,9,2021
videogames,368.82,1,1,Abdul,7,2015
supermercado_mercearia,80.32,1,1,Juana,2,2022
lavanderia,48.13,1,8,Cong,3,2016
spa_massagem,364.89,1,1,Christina,4,2018
entrega,55.6,1,10,Radha,5,2017
moveis_decoracao,147.37,1,2,Kseniya,8,2020
veterinario,112.94,1,1,Luz,8,2022
outros_gastos_saude,38.72,1,1,Tania,11,2019
dentista,181.21,1,1,Haiying,9,2017
moveis_decoracao,393.24,1,5,Adam,5,2018
brinquedos_artigos_infantis,48.15,1,3,Kamal,7,2017
moveis_decoracao,28.08,1,1,Qiang,3,2018
outros_gastos_saude,410.61,1,1,Ida,8,2022
supermercado_mercearia,189.56,1,1,Suresh,5,2015
combustível,166.41,1,1,Zhihua,4,2021
loja_de_conveniencia,32.94,1,10,Gregory,2,2021
brinquedos_artigos_infantis,75.66,1,8,Nikolay,11,2019
outros_esportes,178.36,2,1,Kathy,1,2018
medico,190.57,1,3,Norma,6,2021
academia,112.71,1,1,Wenjie,12,2021
taxi_transporte_por_aplicativo,308.86,1,1,Miguel,8,2022
supermercado_mercearia,66.05,1,2,Nina,8,2020
padaria,103.75,1,1,Sumitra,3,2018
loja_de_conveniencia,181.12,1,6,Ida,12,2021
taxi_transporte_por_aplicativo,806.38,1,1,Priyanka,10,2020
academia,46.77,1,1,Wendy,9,2016
videogames,87.83,1,1,Xiaomin,12,2021
entrega,32.09,1,1,Gopal,11,2019
spa_massagem,64.1,1,1,Mikhail,3,2016
medico,67.3,1,8,Hossein,1,2018
hospedagem,329.87,1,1,Sara,3,2017
outros_cursos,145.52,1,2,Sumitra,11,2021
hospedagem,183.95,1,1,Lal,6,2018
spa_massagem,49.03,1,10,Sara,12,2016
loja_de_conveniencia,54.78,1,2,Adam,12,2015
cafeteria,77.22,1,3,Anna,9,2020
loja_de_conveniencia,37.0,1,1,Kim,8,2021
artigos_esportivos,116.23,1,1,Gustavo,8,2017
bares_e_bebidas,219.58,1,1,Radha,12,2017
taxi_transporte_por_aplicativo,1347.96,1,2,Adel,7,2021
moveis_decoracao,125.22,1,7,Shu,9,2022
moveis_decoracao,301.42,1,1,Paula,3,2017
lavanderia,122.8,1,8,Jianmin,5,2018
livraira_papelaria,131.51,1,1,Leila,10,2015
medico,68.88,1,6,Hatice,7,2016
cinema,302.37,1,1,Juana,8,2022
cafeteria,86.15,1,1,Sergio,5,2018
ingresso_entretenimento,107.78,1,8,Kathy,5,2019
mercadorias_em_geral,56.56,1,1,Adam,12,2016
jardinagem,88.81,1,3,Kim,8,2017
bares_e_bebidas,36.5,1,1,Nikolay,4,2022
lavanderia,71.14,1,1,Herbert,2,2016
academia,310.21,1,3,Ming,1,2015
tv_internet,58.41,1,1,Kassa,5,2016
veterinario,45.0,1,2,Dolores,12,2015
cafeteria,76.76,1,1,Mariama,4,2015
outros_cursos,98.81,1,1,Claudio,11,2021
supermercado_mercearia,65.88,1,4,Farzana,3,2020
spa_massagem,165.39,1,1,Saroj,2,2022
jardinagem,61.11,1,6,Roman,11,2020
ingresso_entretenimento,7.25,2,1,Luisa,1,2016
farmacia,96.49,2,2,Shigeru,9,2018
estacionamento,139.62,1,3,Hatice,5,2016
cursos_idiomas,119.45,1,1,Joao,2,2018
lavanderia,30.23,1,3,Ravi,7,2020
jardinagem,1411.62,1,5,Xiaomin,8,2019
livraira_papelaria,65.71,1,4,Zainab,4,2020
assinatura_de_servicos,74.64,1,4,Suresh,5,2018
cafeteria,457.2,1,2,Xiaoling,11,2016
dentista,126.86,1,1,Solomon,7,2016
passagem_aerea_taxas,106.52,1,1,Sumitra,10,2017
taxi_transporte_por_aplicativo,1005.73,1,1,Zainab,6,2019
loja_de_conveniencia,67.5,1,7,Haiying,1,2017
brinquedos_artigos_infantis,26.24,1,5,Tania,2,2021
loja_de_conveniencia,162.88,1,2,Mariama,11,2022
cursos_idiomas,127.63,1,10,Gopal,11,2016
passagem_aerea_taxas,117.75,1,10,Ramesh,10,2017
cursos_idiomas,57.68,1,3,Nur,10,2019
outros_gastos_saude,58.62,1,6,Qiang,1,2019
dentista,122.74,1,1,Nikolay,2,2022
restaurantes,136.6,1,4,Dolores,7,2018
videogames,194.53,1,1,Haiying,4,2016
padaria,73.68,1,1,Kamal,9,2021
salao_barbearia,121.07,1,1,Luz,1,2015
moveis_decoracao,121.0,1,4,Farzana,6,2015
pet_shop,34.09,1,10,Dolores,3,2018
cursos_idiomas,32.06,1,1,Anna,10,2022
academia,53.22,1,1,Arthur,3,2016
passagem_aerea_taxas,488.72,1,3,Solomon,3,2020
tv_internet,359.54,1,8,Xiaomin,4,2015
entrega,20.38,1,5,Kseniya,4,2020
combustível,128.21,1,1,Sayed,12,2019
outros_gastos_saude,60.7,1,3,Adam,2,2017
hospedagem,174.21,1,1,Qinghua,7,2017
vestuario_e_acessorios,30.96,1,1,Kassa,7,2018
brinquedos_artigos_infantis,91.16,1,3,Karina,9,2022
jardinagem,232.54,1,1,Claudio,10,2021
cursos_idiomas,69.81,1,1,Ursula,4,2018
cinema,102.03,1,2,Mariama,7,2018
veterinario,411.87,1,1,Richard,4,2020
medico,82.73,1,4,Mikhail,12,2016
cursos_idiomas,72.14,1,1,Zainab,6,2018
farmacia,22.84,1,1,Ramesh,12,2016
salao_barbearia,120.39,1,2,Gang,2,2021
salao_barbearia,46.05,1,8,Sita,9,2019
restaurantes,75.47,1,1,Tania,3,2020
cursos_idiomas,212.03,1,2,Hatice,1,2016
associacoes_clubes,56.92,1,1,Yoko,12,2015
assinatura_de_servicos,44.23,1,1,Tania,2,2019
tv_internet,73.76,1,3,Claudio,3,2021
academia,224.98,1,1,Monica,8,2022
cafeteria,133.46,1,1,Michael,4,2019
cursos_idiomas,45.0,1,1,Sayed,9,2015
lavanderia,72.06,1,1,Mohamad,11,2017
cafeteria,1.65,1,4,Gang,2,2018
loja_de_conveniencia,143.06,1,1,Kassa,7,2019
outros_gastos_saude,78.65,1,1,Karina,2,2016
spa_massagem,108.0,1,1,Khalid,3,2016
lavanderia,34.09,1,5,Qiang,1,2020
jardinagem,70.74,1,8,Virginia,9,2020
lavanderia,97.28,1,1,Joao,11,2016
spa_massagem,27.27,1,1,Qinghua,12,2016
produtos_de_beleza,133.08,1,1,Christina,10,2015
livraira_papelaria,92.38,5,1,Gustavo,8,2021
livraira_papelaria,404.95,1,3,Farzana,11,2021
spa_massagem,68.51,1,3,Sumitra,12,2016
lavanderia,220.04,1,1,Mikhail,6,2017
farmacia,146.68,1,1,Ming,9,2020
associacoes_clubes,55.86,1,1,Kim,1,2018
padaria,55.18,1,10,Kseniya,5,2016
supermercado_mercearia,81.11,1,1,Chantal,8,2017
moveis_decoracao,120.29,1,3,Monica,12,2022
cafeteria,107.36,1,1,Hossein,1,2022
brinquedos_artigos_infantis,171.13,1,1,Cong,10,2018
veterinario,114.35,1,8,Cong,12,2020
videogames,206.76,1,3,Ravi,5,2016
jardinagem,341.02,1,2,Ursula,10,2017
restaurantes,98.34,1,1,Ursula,4,2022
padaria,349.08,1,1,Linh,3,2018
farmacia,51.0,1,1,Claudio,11,2021
eletronicos,236.0,1,3,Karina,5,2020
mercadorias_em_geral,71.72,1,2,Amy,8,2015
cafeteria,48.34,1,1,Mike,8,2015
livraira_papelaria,112.12,1,8,Juana,4,2021
produtos_de_beleza,117.85,1,1,Jianming,11,2016
taxi_transporte_por_aplicativo,91.19,1,4,Yuhua,11,2022
padaria,41.42,1,5,Herbert,1,2017
moveis_decoracao,66.1,1,1,Zhihua,6,2020
moveis_decoracao,72.83,1,7,Khalid,10,2022
veterinario,52.68,1,1,Zainab,11,2015
vestuario_e_acessorios,92.9,1,4,Sam,1,2016
hospedagem,30.75,1,8,Wenjie,11,2019
taxi_transporte_por_aplicativo,91.1,1,5,Jacob,8,2022
passagem_aerea_taxas,62.6,1,1,Michael,3,2017
eletronicos,118.74,1,1,Leila,3,2016
pet_shop,62.63,2,2,Chantal,3,2018
combustível,87.48,1,1,Suresh,5,2017
vestuario_e_acessorios,42.68,1,1,Qiang,12,2019
restaurantes,212.0,1,10,Hossein,1,2018
artigos_esportivos,36.52,1,2,Zhigang,5,2016
hospedagem,66.64,1,1,Nguyen,3,2017
assinatura_de_servicos,116.06,1,6,Yuhua,12,2019
vestuario_e_acessorios,71.97,1,1,Mohamad,9,2017
vestuario_e_acessorios,104.28,1,1,Simone,4,2022
videogames,35.34,1,2,Zhihua,1,2015
veterinario,194.56,1,5,Sergey,12,2022
jardinagem,23.38,1,1,Osman,8,2016
dentista,147.38,1,1,Adel,6,2016
outros_gastos_saude,113.48,1,2,Jacob,10,2016
livraira_papelaria,98.62,1,5,Karina,3,2021
assinatura_de_servicos,87.27,1,2,Qiang,2,2022
videogames,133.65,1,1,Virginia,7,2018
spa_massagem,126.01,1,6,Haiying,2,2018
produtos_de_beleza,33.78,1,1,Joseph,8,2021
mercadorias_em_geral,262.16,4,1,Arthur,8,2019
veterinario,27.68,1,1,Kathy,11,2017
veterinario,55.0,1,7,Ursula,2,2016
cinema,47.29,1,5,Ida,10,2019
brinquedos_artigos_infantis,159.21,1,8,Shah,2,2018
salao_barbearia,53.81,1,5,Mariama,6,2019
cursos_idiomas,33.69,1,1,Miguel,10,2017
jardinagem,50.95,1,1,Solomon,6,2019
mercadorias_em_geral,107.78,1,1,Virginia,5,2017
hospedagem,139.29,2,2,Jeff,3,2016
academia,20.03,1,1,Nguyen,7,2016
produtos_de_beleza,164.32,1,1,Shah,1,2022
cursos_idiomas,5.79,1,1,Nur,12,2019
passagem_aerea_taxas,25.67,1,2,Khalid,3,2022
veterinario,54.99,1,4,Mohamad,9,2021
outros_esportes,175.55,1,3,Adam,9,2015
combustível,23.93,1,1,Yuhua,4,2021
cursos_idiomas,210.91,1,1,Kseniya,10,2018
cursos_idiomas,37.85,1,6,Chantal,6,2016
tv_internet,30.0,1,3,Wenjie,10,2019
taxi_transporte_por_aplicativo,137.93,1,1,Zhigang,12,2020
bares_e_bebidas,133.06,1,10,Tania,2,2015
salao_barbearia,109.31,1,3,Luiz,3,2021
livraira_papelaria,143.04,1,1,Anna,1,2022
artigos_esportivos,340.46,1,10,Elizabeth,5,2015
passagem_aerea_taxas,139.86,1,1,Gopal,4,2021
estacionamento,319.49,1,8,Hieu,9,2015
estacionamento,72.97,1,1,Kathy,3,2015
outros_esportes,46.09,1,4,Joao,8,2016
passagem_aerea_taxas,167.38,1,1,Jianmin,4,2016
dentista,130.4,1,5,Xiaoling,7,2017
restaurantes,151.59,1,2,Yusuf,8,2019
lavanderia,119.48,1,5,Monica,12,2018
entrega,278.06,1,3,Mariama,11,2021
bares_e_bebidas,19.62,1,2,Kamal,4,2021
estacionamento,30.95,1,4,Cynthia,10,2017
padaria,217.45,1,3,Joseph,3,2018
